1,3C:A3:08:AD:F3:BA,-69
2,3C:A3:08:AD:EC:98,-72
3,3C:A3:08:AD:EC:BE,-85
1,3C:A3:08:AD:F3:BA,-70
2,3C:A3:08:AD:EC:98,-72
3,3C:A3:08:AD:EC:BE,-85
1,3C:A3:08:AD:F3:BA,-70
2,3C:A3:08:AD:EC:98,-71
3,3C:A3:08:AD:EC:BE,-85
1,3C:A3:08:AD:F3:BA,-70
2,3C:A3:08:AD:EC:98,-71
3,3C:A3:08:AD:EC:BE,-86
1,3C:A3:08:AD:F3:BA,-81
2,3C:A3:08:AD:EC:98,-71
3,3C:A3:08:AD:EC:BE,-90
1,3C:A3:08:AD:F3:BA,-72
2,3C:A3:08:AD:EC:98,-70
3,3C:A3:08:AD:EC:BE,-85
1,3C:A3:08:AD:F3:BA,-72
2,3C:A3:08:AD:EC:98,-71
3,3C:A3:08:AD:EC:BE,-79
1,3C:A3:08:AD:F3:BA,-71
2,3C:A3:08:AD:EC:98,-71
3,3C:A3:08:AD:EC:BE,-85
1,3C:A3:08:AD:F3:BA,-78
2,3C:A3:08:AD:EC:98,-71
3,3C:A3:08:AD:EC:BE,-85
1,3C:A3:08:AD:F3:BA,-78
2,3C:A3:08:AD:EC:98,-71
3,3C:A3:08:AD:EC:BE,-86
1,3C:A3:08:AD:F3:BA,-73
2,3C:A3:08:AD:EC:98,-71
3,3C:A3:08:AD:EC:BE,-79
1,3C:A3:08:AD:F3:BA,-73
2,3C:A3:08:AD:EC:98,-71
3,3C:A3:08:AD:EC:BE,-79
1,3C:A3:08:AD:F3:BA,-71
2,3C:A3:08:AD:EC:98,-71
3,3C:A3:08:AD:EC:BE,-86
1,3C:A3:08:AD:F3:BA,-71
2,3C:A3:08:AD:EC:98,-71
3,3C:A3:08:AD:EC:BE,-85
1,3C:A3:08:AD:F3:BA,-73
2,3C:A3:08:AD:EC:98,-75
3,3C:A3:08:AD:EC:BE,-79
1,3C:A3:08:AD:F3:BA,-78
2,3C:A3:08:AD:EC:98,-71
3,3C:A3:08:AD:EC:BE,-80
1,3C:A3:08:AD:F3:BA,-77
2,3C:A3:08:AD:EC:98,-71
3,3C:A3:08:AD:EC:BE,-80
1,3C:A3:08:AD:F3:BA,-71
2,3C:A3:08:AD:EC:98,-71
3,3C:A3:08:AD:EC:BE,-79
1,3C:A3:08:AD:F3:BA,-78
2,3C:A3:08:AD:EC:98,-72
3,3C:A3:08:AD:EC:BE,-79
1,3C:A3:08:AD:F3:BA,-71
2,3C:A3:08:AD:EC:98,-72
3,3C:A3:08:AD:EC:BE,-79
1,3C:A3:08:AD:F3:BA,-71
2,3C:A3:08:AD:EC:98,-71
3,3C:A3:08:AD:EC:BE,-79
1,3C:A3:08:AD:F3:BA,-71
2,3C:A3:08:AD:EC:98,-71
3,3C:A3:08:AD:EC:BE,-79
1,3C:A3:08:AD:F3:BA,-77
2,3C:A3:08:AD:EC:98,-75
3,3C:A3:08:AD:EC:BE,-85
1,3C:A3:08:AD:F3:BA,-73
2,3C:A3:08:AD:EC:98,-71
3,3C:A3:08:AD:EC:BE,-79
1,3C:A3:08:AD:F3:BA,-71
2,3C:A3:08:AD:EC:98,-75
3,3C:A3:08:AD:EC:BE,-79
1,3C:A3:08:AD:F3:BA,-73
2,3C:A3:08:AD:EC:98,-71
3,3C:A3:08:AD:EC:BE,-79
1,3C:A3:08:AD:F3:BA,-71
2,3C:A3:08:AD:EC:98,-71
3,3C:A3:08:AD:EC:BE,-79
1,3C:A3:08:AD:F3:BA,-71
2,3C:A3:08:AD:EC:98,-75
3,3C:A3:08:AD:EC:BE,-86
1,3C:A3:08:AD:F3:BA,-73
2,3C:A3:08:AD:EC:98,-71
3,3C:A3:08:AD:EC:BE,-79
1,3C:A3:08:AD:F3:BA,-71
2,3C:A3:08:AD:EC:98,-72
3,3C:A3:08:AD:EC:BE,-79
1,3C:A3:08:AD:F3:BA,-73
2,3C:A3:08:AD:EC:98,-71
3,3C:A3:08:AD:EC:BE,-79
1,3C:A3:08:AD:F3:BA,-73
2,3C:A3:08:AD:EC:98,-71
3,3C:A3:08:AD:EC:BE,-93
1,3C:A3:08:AD:F3:BA,-73
2,3C:A3:08:AD:EC:98,-71
3,3C:A3:08:AD:EC:BE,-85
1,3C:A3:08:AD:F3:BA,-71
2,3C:A3:08:AD:EC:98,-71
3,3C:A3:08:AD:EC:BE,-86
1,3C:A3:08:AD:F3:BA,-77
2,3C:A3:08:AD:EC:98,-75
3,3C:A3:08:AD:EC:BE,-91
1,3C:A3:08:AD:F3:BA,-77
2,3C:A3:08:AD:EC:98,-71
3,3C:A3:08:AD:EC:BE,-92
1,3C:A3:08:AD:F3:BA,-73
2,3C:A3:08:AD:EC:98,-71
3,3C:A3:08:AD:EC:BE,-86
1,3C:A3:08:AD:F3:BA,-73
2,3C:A3:08:AD:EC:98,-72
3,3C:A3:08:AD:EC:BE,-79
1,3C:A3:08:AD:F3:BA,-71
2,3C:A3:08:AD:EC:98,-71
3,3C:A3:08:AD:EC:BE,-79
1,3C:A3:08:AD:F3:BA,-71
2,3C:A3:08:AD:EC:98,-71
3,3C:A3:08:AD:EC:BE,-80
1,3C:A3:08:AD:F3:BA,-74
2,3C:A3:08:AD:EC:98,-71
3,3C:A3:08:AD:EC:BE,-86
1,3C:A3:08:AD:F3:BA,-73
2,3C:A3:08:AD:EC:98,-71
3,3C:A3:08:AD:EC:BE,-86
1,3C:A3:08:AD:F3:BA,-77
2,3C:A3:08:AD:EC:98,-71
3,3C:A3:08:AD:EC:BE,-79
1,3C:A3:08:AD:F3:BA,-73
2,3C:A3:08:AD:EC:98,-71
3,3C:A3:08:AD:EC:BE,-86
1,3C:A3:08:AD:F3:BA,-77
2,3C:A3:08:AD:EC:98,-75
3,3C:A3:08:AD:EC:BE,-79
1,3C:A3:08:AD:F3:BA,-73
2,3C:A3:08:AD:EC:98,-75
3,3C:A3:08:AD:EC:BE,-79
1,3C:A3:08:AD:F3:BA,-73
2,3C:A3:08:AD:EC:98,-71
3,3C:A3:08:AD:EC:BE,-85
1,3C:A3:08:AD:F3:BA,-71
2,3C:A3:08:AD:EC:98,-71
3,3C:A3:08:AD:EC:BE,-85
1,3C:A3:08:AD:F3:BA,-77
2,3C:A3:08:AD:EC:98,-71
3,3C:A3:08:AD:EC:BE,-86
1,3C:A3:08:AD:F3:BA,-76
2,3C:A3:08:AD:EC:98,-71
3,3C:A3:08:AD:EC:BE,-80
1,3C:A3:08:AD:F3:BA,-71
2,3C:A3:08:AD:EC:98,-75
3,3C:A3:08:AD:EC:BE,-86
1,3C:A3:08:AD:F3:BA,-77
2,3C:A3:08:AD:EC:98,-71
3,3C:A3:08:AD:EC:BE,-85
1,3C:A3:08:AD:F3:BA,-70
2,3C:A3:08:AD:EC:98,-75
3,3C:A3:08:AD:EC:BE,-92
1,3C:A3:08:AD:F3:BA,-75
2,3C:A3:08:AD:EC:98,-71
3,3C:A3:08:AD:EC:BE,-79
1,3C:A3:08:AD:F3:BA,-70
2,3C:A3:08:AD:EC:98,-71
3,3C:A3:08:AD:EC:BE,-86
1,3C:A3:08:AD:F3:BA,-70
2,3C:A3:08:AD:EC:98,-71
3,3C:A3:08:AD:EC:BE,-85
1,3C:A3:08:AD:F3:BA,-77
2,3C:A3:08:AD:EC:98,-71
3,3C:A3:08:AD:EC:BE,-80
1,3C:A3:08:AD:F3:BA,-70
2,3C:A3:08:AD:EC:98,-71
3,3C:A3:08:AD:EC:BE,-86
1,3C:A3:08:AD:F3:BA,-77
2,3C:A3:08:AD:EC:98,-71
3,3C:A3:08:AD:EC:BE,-91
1,3C:A3:08:AD:F3:BA,-73
2,3C:A3:08:AD:EC:98,-71
3,3C:A3:08:AD:EC:BE,-79
1,3C:A3:08:AD:F3:BA,-78
2,3C:A3:08:AD:EC:98,-76
3,3C:A3:08:AD:EC:BE,-93
1,3C:A3:08:AD:F3:BA,-72
2,3C:A3:08:AD:EC:98,-71
3,3C:A3:08:AD:EC:BE,-86
1,3C:A3:08:AD:F3:BA,-72
2,3C:A3:08:AD:EC:98,-75
3,3C:A3:08:AD:EC:BE,-85
1,3C:A3:08:AD:F3:BA,-72
2,3C:A3:08:AD:EC:98,-71
3,3C:A3:08:AD:EC:BE,-79
1,3C:A3:08:AD:F3:BA,-78
2,3C:A3:08:AD:EC:98,-71
3,3C:A3:08:AD:EC:BE,-80
1,3C:A3:08:AD:F3:BA,-77
2,3C:A3:08:AD:EC:98,-71
3,3C:A3:08:AD:EC:BE,-79
1,3C:A3:08:AD:F3:BA,-78
2,3C:A3:08:AD:EC:98,-72
