1,3C:A3:08:AD:F3:BA,-71
2,3C:A3:08:AD:EC:98,-61
3,3C:A3:08:AD:EC:BE,-73
1,3C:A3:08:AD:F3:BA,-69
2,3C:A3:08:AD:EC:98,-63
3,3C:A3:08:AD:EC:BE,-71
1,3C:A3:08:AD:F3:BA,-68
2,3C:A3:08:AD:EC:98,-63
3,3C:A3:08:AD:EC:BE,-76
1,3C:A3:08:AD:F3:BA,-71
2,3C:A3:08:AD:EC:98,-62
3,3C:A3:08:AD:EC:BE,-72
1,3C:A3:08:AD:F3:BA,-69
2,3C:A3:08:AD:EC:98,-73
3,3C:A3:08:AD:EC:BE,-72
1,3C:A3:08:AD:F3:BA,-69
2,3C:A3:08:AD:EC:98,-73
3,3C:A3:08:AD:EC:BE,-72
1,3C:A3:08:AD:F3:BA,-71
2,3C:A3:08:AD:EC:98,-63
3,3C:A3:08:AD:EC:BE,-73
1,3C:A3:08:AD:F3:BA,-71
2,3C:A3:08:AD:EC:98,-63
3,3C:A3:08:AD:EC:BE,-71
1,3C:A3:08:AD:F3:BA,-69
2,3C:A3:08:AD:EC:98,-63
3,3C:A3:08:AD:EC:BE,-72
1,3C:A3:08:AD:F3:BA,-68
2,3C:A3:08:AD:EC:98,-61
3,3C:A3:08:AD:EC:BE,-76
1,3C:A3:08:AD:F3:BA,-65
2,3C:A3:08:AD:EC:98,-63
3,3C:A3:08:AD:EC:BE,-71
1,3C:A3:08:AD:F3:BA,-71
2,3C:A3:08:AD:EC:98,-63
3,3C:A3:08:AD:EC:BE,-70
1,3C:A3:08:AD:F3:BA,-70
2,3C:A3:08:AD:EC:98,-62
3,3C:A3:08:AD:EC:BE,-76
1,3C:A3:08:AD:F3:BA,-68
2,3C:A3:08:AD:EC:98,-63
3,3C:A3:08:AD:EC:BE,-72
1,3C:A3:08:AD:F3:BA,-69
2,3C:A3:08:AD:EC:98,-72
3,3C:A3:08:AD:EC:BE,-73
1,3C:A3:08:AD:F3:BA,-69
2,3C:A3:08:AD:EC:98,-64
3,3C:A3:08:AD:EC:BE,-70
1,3C:A3:08:AD:F3:BA,-71
2,3C:A3:08:AD:EC:98,-72
3,3C:A3:08:AD:EC:BE,-74
1,3C:A3:08:AD:F3:BA,-69
2,3C:A3:08:AD:EC:98,-72
3,3C:A3:08:AD:EC:BE,-73
1,3C:A3:08:AD:F3:BA,-69
2,3C:A3:08:AD:EC:98,-63
3,3C:A3:08:AD:EC:BE,-72
1,3C:A3:08:AD:F3:BA,-69
2,3C:A3:08:AD:EC:98,-73
3,3C:A3:08:AD:EC:BE,-77
1,3C:A3:08:AD:F3:BA,-65
2,3C:A3:08:AD:EC:98,-73
3,3C:A3:08:AD:EC:BE,-71
1,3C:A3:08:AD:F3:BA,-69
2,3C:A3:08:AD:EC:98,-63
3,3C:A3:08:AD:EC:BE,-77
1,3C:A3:08:AD:F3:BA,-65
2,3C:A3:08:AD:EC:98,-61
